Наименование,Ссылка,Код товара,Категория,Подкатегория,"Ширина рабочая, мм",Способ укладки при упаковке,Цвет лицевой стороны,Цвет обратной стороны,"Высота волны, мм",Класс прочности,Способ производства,Кромка,Группа поверхности,"Длина, мм",Профиль,Форма поставки,Группа стали,Кратность длины,Марка стали,Травленый,Стандарт на марку,Отожженный,Фактура поверхности,Тип товара,Увеличенная длина полосы,Покрытие,Вид рифления,Класс покрытия,"Толщина, мм",Особые свойства,Тип поверхности,"Толщина стенки, мм",Цветовая группа,"Профилеразмер, мм",Производитель,Оцинкованный,Назначение,"Ширина, мм",Стан,Стандарт на продукт,"Нижний Новгород (Коновалова, 6)","Наличие(тонн) в складе: Нижний Новгород (Коновалова, 6)","Цена в складе: Нижний Новгород (Коновалова, 6)","Доставка(да/нет) из склада: Нижний Новгород (Коновалова, 6)","Самовывоз(да/нет) из склада: Нижний Новгород (Коновалова, 6)",Батайск,Наличие(тонн) в складе: Батайск,Цена в складе: Батайск,Доставка(да/нет) из склада: Батайск,Самовывоз(да/нет) из склада: Батайск,"Санкт-Петербург (Арсенальная, 80)","Наличие(тонн) в складе: Санкт-Петербург (Арсенальная, 80)","Цена в складе: Санкт-Петербург (Арсенальная, 80)","Доставка(да/нет) из склада: Санкт-Петербург (Арсенальная, 80)","Самовывоз(да/нет) из склада: Санкт-Петербург (Арсенальная, 80)",Пенза,Наличие(тонн) в складе: Пенза,Цена в складе: Пенза,Доставка(да/нет) из склада: Пенза,Самовывоз(да/нет) из склада: Пенза,"Самара (22 Партсъезда, 8)","Наличие(тонн) в складе: Самара (22 Партсъезда, 8)","Цена в складе: Самара (22 Партсъезда, 8)","Доставка(да/нет) из склада: Самара (22 Партсъезда, 8)","Самовывоз(да/нет) из склада: Самара (22 Партсъезда, 8)",Минеральные Воды,Наличие(тонн) в складе: Минеральные Воды,Цена в складе: Минеральные Воды,Доставка(да/нет) из склада: Минеральные Воды,Самовывоз(да/нет) из склада: Минеральные Воды,"Самара (Олимпийская, 67)","Наличие(тонн) в складе: Самара (Олимпийская, 67)","Цена в складе: Самара (Олимпийская, 67)","Доставка(да/нет) из склада: Самара (Олимпийская, 67)","Самовывоз(да/нет) из склада: Самара (Олимпийская, 67)","Тверь (Коняевская, 7)","Наличие(тонн) в складе: Тверь (Коняевская, 7)","Цена в складе: Тверь (Коняевская, 7)","Доставка(да/нет) из склада: Тверь (Коняевская, 7)","Самовывоз(да/нет) из склада: Тверь (Коняевская, 7)",Воронеж,Наличие(тонн) в складе: Воронеж,Цена в складе: Воронеж,Доставка(да/нет) из склада: Воронеж,Самовывоз(да/нет) из склада: Воронеж,"Йошкар-Ола (Железнодорожная, 15)","Наличие(тонн) в складе: Йошкар-Ола (Железнодорожная, 15)","Цена в складе: Йошкар-Ола (Железнодорожная, 15)","Доставка(да/нет) из склада: Йошкар-Ола (Железнодорожная, 15)","Самовывоз(да/нет) из склада: Йошкар-Ола (Железнодорожная, 15)",Ярославль,Наличие(тонн) в складе: Ярославль,Цена в складе: Ярославль,Доставка(да/нет) из склада: Ярославль,Самовывоз(да/нет) из склада: Ярославль,Краснодар,Наличие(тонн) в складе: Краснодар,Цена в складе: Краснодар,Доставка(да/нет) из склада: Краснодар,Самовывоз(да/нет) из склада: Краснодар,"Тольятти (Ярославская, 12)","Наличие(тонн) в складе: Тольятти (Ярославская, 12)","Цена в складе: Тольятти (Ярославская, 12)","Доставка(да/нет) из склада: Тольятти (Ярославская, 12)","Самовывоз(да/нет) из склада: Тольятти (Ярославская, 12)",Вологда,Наличие(тонн) в складе: Вологда,Цена в складе: Вологда,Доставка(да/нет) из склада: Вологда,Самовывоз(да/нет) из склада: Вологда,Набережные Челны,Наличие(тонн) в складе: Набережные Челны,Цена в складе: Набережные Челны,Доставка(да/нет) из склада: Набережные Челны,Самовывоз(да/нет) из склада: Набережные Челны,"Тверь (Гончаровой, 40)","Наличие(тонн) в складе: Тверь (Гончаровой, 40)","Цена в складе: Тверь (Гончаровой, 40)","Доставка(да/нет) из склада: Тверь (Гончаровой, 40)","Самовывоз(да/нет) из склада: Тверь (Гончаровой, 40)",Москва (Толбино),Наличие(тонн) в складе: Москва (Толбино),Цена в складе: Москва (Толбино),Доставка(да/нет) из склада: Москва (Толбино),Самовывоз(да/нет) из склада: Москва (Толбино),Екатеринбург,Наличие(тонн) в складе: Екатеринбург,Цена в складе: Екатеринбург,Доставка(да/нет) из склада: Екатеринбург,Самовывоз(да/нет) из склада: Екатеринбург,Москва (Плоский Прокат),Наличие(тонн) в складе: Москва (Плоский Прокат),Цена в складе: Москва (Плоский Прокат),Доставка(да/нет) из склада: Москва (Плоский Прокат),Самовывоз(да/нет) из склада: Москва (Плоский Прокат),"Липецк (Алмазная, 6)","Наличие(тонн) в складе: Липецк (Алмазная, 6)","Цена в складе: Липецк (Алмазная, 6)","Доставка(да/нет) из склада: Липецк (Алмазная, 6)","Самовывоз(да/нет) из склада: Липецк (Алмазная, 6)",Ярославль (автодоставка),Наличие(тонн) в складе: Ярославль (автодоставка),Цена в складе: Ярославль (автодоставка),Доставка(да/нет) из склада: Ярославль (автодоставка),Самовывоз(да/нет) из склада: Ярославль (автодоставка),Москва (Электроугли),Наличие(тонн) в складе: Москва (Электроугли),Цена в складе: Москва (Электроугли),Доставка(да/нет) из склада: Москва (Электроугли),Самовывоз(да/нет) из склада: Москва (Электроугли),Волжский,Наличие(тонн) в складе: Волжский,Цена в складе: Волжский,Доставка(да/нет) из склада: Волжский,Самовывоз(да/нет) из склада: Волжский,"Липецк (Ковалева, вл. 129)","Наличие(тонн) в складе: Липецк (Ковалева, вл. 129)","Цена в складе: Липецк (Ковалева, вл. 129)","Доставка(да/нет) из склада: Липецк (Ковалева, вл. 129)","Самовывоз(да/нет) из склада: Липецк (Ковалева, вл. 129)",Москва (автодоставка),Наличие(тонн) в складе: Москва (автодоставка),Цена в складе: Москва (автодоставка),Доставка(да/нет) из склада: Москва (автодоставка),Самовывоз(да/нет) из склада: Москва (автодоставка),Мурманск,Наличие(тонн) в складе: Мурманск,Цена в складе: Мурманск,Доставка(да/нет) из склада: Мурманск,Самовывоз(да/нет) из склада: Мурманск,"Нижний Новгород (Ореховская, 80)","Наличие(тонн) в складе: Нижний Новгород (Ореховская, 80)","Цена в складе: Нижний Новгород (Ореховская, 80)","Доставка(да/нет) из склада: Нижний Новгород (Ореховская, 80)","Самовывоз(да/нет) из склада: Нижний Новгород (Ореховская, 80)",Череповец,Наличие(тонн) в складе: Череповец,Цена в складе: Череповец,Доставка(да/нет) из склада: Череповец,Самовывоз(да/нет) из склада: Череповец,"Санкт-Петербург (Предпортовая, 1)","Наличие(тонн) в складе: Санкт-Петербург (Предпортовая, 1)","Цена в складе: Санкт-Петербург (Предпортовая, 1)","Доставка(да/нет) из склада: Санкт-Петербург (Предпортовая, 1)","Самовывоз(да/нет) из склада: Санкт-Петербург (Предпортовая, 1)",Казань,Наличие(тонн) в складе: Казань,Цена в складе: Казань,Доставка(да/нет) из склада: Казань,Самовывоз(да/нет) из склада: Казань,Москва (Храпуново),Наличие(тонн) в складе: Москва (Храпуново),Цена в складе: Москва (Храпуново),Доставка(да/нет) из склада: Москва (Храпуново),Самовывоз(да/нет) из склада: Москва (Храпуново)

Рулон холоднокатаный оцинкованный 1.2 мм 1250 мм  08пс ГОСТ 14918 140 НО 02 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/31914,31914,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,,,,,,,08пс,,,,,Рулон холоднокатаный оцинкованный,ДА,,,140,1.2,,,,,,ПАО СЕВЕРСТАЛЬ,,02,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Рулон холоднокатаный оцинкованный 0.7 мм 1250 мм  08пс ГОСТ 14918 100 НО 02 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/31661,31661,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,,,,,,,08пс,,,,,Рулон холоднокатаный оцинкованный,НЕТ,,,100,0.7,,,,,,ПАО СЕВЕРСТАЛЬ,,02,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,"Самара (22 Партсъезда, 8)",4 т,[89800],нет,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Екатеринбург,23 т,[92400],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",24 т,[86900],да,да,,,,,,,,,,

Рулон холоднокатаный оцинкованный 0.6 мм 1250 мм  08пс ГОСТ 14918 140 НО 02 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/31648,31648,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,,,,,,,08пс,,,,,Рулон холоднокатаный оцинкованный,НЕТ,,,140,0.6,,,,,,ПАО СЕВЕРСТАЛЬ,,02,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Череповец,47 т,[88800],да,да,,,,,,,,,,,,,,,

Рулон холоднокатаный оцинкованный 0.55 мм 1250 мм  08пс ГОСТ 14918 100 НО 02 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/34034,34034,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,2,,,,,,08пс,,,,,Рулон холоднокатаный оцинкованный,НЕТ,,,100,0.55,,,,,,ПАО СЕВЕРСТАЛЬ,,02,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Череповец,29 т,[88800],да,да,,,,,,,,,,,,,,,

Рулон холоднокатаный оцинкованный 1.35 мм 1250 мм  08пс ГОСТ 14918 100 НО 02 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/31619,31619,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,,,,,,,08пс,,,,,Рулон холоднокатаный оцинкованный,НЕТ,,,100,1.35,,,,,,ПАО СЕВЕРСТАЛЬ,,02,1250,,ГОСТ 14918,"Нижний Новгород (Коновалова, 6)",4 т,[88900],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Рулон холоднокатаный оцинкованный 0.55 мм 1250 мм  08пс ГОСТ 14918 140 НО 02 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/33286,33286,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,У,,,,Углеродистая,,08пс,,,,,Рулон холоднокатаный оцинкованный,НЕТ,,,140,0.55,,,,,,ПАО СЕВЕРСТАЛЬ,,02,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",Более 60 т,[88900],да,да,,,,,,,,,,

Лист холоднокатаный оцинкованный 0.5 мм 1250 мм 2000 мм 08пс ГОСТ 14918 100 НО  СЕВЕРСТАЛЬ ДИСТРИБУЦИЯ АО,https://market.severstal.com/ru/ru/o/p/29320,29320,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,,2000,,,Углеродистая,,08пс,,,,,Лист холоднокатаный оцинкованный,,,,100,0.5,,,,,,СЕВЕРСТАЛЬ ДИСТРИБУЦИЯ АО,,,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ярославль,2 т,[89000],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лист холоднокатаный оцинкованный 0.5 мм 1250 мм 2500 мм 08пс ГОСТ 14918 100 НО  СЕВЕРСТАЛЬ ДИСТРИБУЦИЯ АО,https://market.severstal.com/ru/ru/o/p/23687,23687,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,,2500,,,Углеродистая,,08пс,,,,,Лист холоднокатаный оцинкованный,,,,100,0.5,,,,,,СЕВЕРСТАЛЬ ДИСТРИБУЦИЯ АО,,,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ярославль,17 т,[89000],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Рулон холоднокатаный оцинкованный 0.5 мм 1250 мм  08пс ГОСТ 14918 100 НО 220 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/33933,33933,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,У,,,,Углеродистая,,08пс,,,,,Рулон холоднокатаный оцинкованный,НЕТ,,,100,0.5,,,,,,ПАО СЕВЕРСТАЛЬ,,220,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",45 т,[89200],да,да,,,,,,,,,,

Рулон холоднокатаный оцинкованный 0.8 мм 1250 мм  08пс ГОСТ 14918 140 НО 220 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/32243,32243,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,,,,,Углеродистая,,08пс,,,,,Рулон холоднокатаный оцинкованный,НЕТ,,,140,0.8,,,,,,ПАО СЕВЕРСТАЛЬ,,220,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Рулон холоднокатаный оцинкованный 0.5 мм 1250 мм  08пс ГОСТ 14918 140 НО 02 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/31668,31668,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,,,,,,,08пс,,,,,Рулон холоднокатаный оцинкованный,НЕТ,,,140,0.5,,,,,,ПАО СЕВЕРСТАЛЬ,,02,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",Более 60 т,[89600],да,да,,,,,,,,,,

Лист холоднокатаный оцинкованный 0.7 мм 1250 мм 2500 мм 08пс ГОСТ 14918 100 НО  СЕВЕРСТАЛЬ ДИСТРИБУЦИЯ АО,https://market.severstal.com/ru/ru/o/p/33362,33362,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,У,2500,,,Углеродистая,,08пс,,,,,Лист холоднокатаный оцинкованный,,,,100,0.7,,,,,,СЕВЕРСТАЛЬ ДИСТРИБУЦИЯ АО,,,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",12 т,[89800],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Набережные Челны,23 т,[92400],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Рулон холоднокатаный оцинкованный 0.5 мм 137 мм  08пс ГОСТ 14918 100 НО 02 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/33279,33279,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,,,,,Углеродистая,,08пс,,,,,Рулон холоднокатаный оцинкованный,НЕТ,,,100,0.5,,,,,,ПАО СЕВЕРСТАЛЬ,,02,137,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",9 т,[91400],да,да,,,,,,,,,,

Рулон холоднокатаный оцинкованный 0.5 мм 137 мм  08пс ГОСТ 14918 100 НО 220 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/33280,33280,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,,,,,Углеродистая,,08пс,,,,,Рулон холоднокатаный оцинкованный,НЕТ,,,100,0.5,,,,,,ПАО СЕВЕРСТАЛЬ,,220,137,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",9 т,[91400],да,да,,,,,,,,,,

Лента холоднокатаная оцинкованная 0.8 мм 137 мм  08пс ГОСТ 14918 100 НО  СЕВЕРСТАЛЬ ДИСТРИБУЦИЯ АО,https://market.severstal.com/ru/ru/o/p/33844,33844,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,У,,,,Углеродистая,,08пс,,,,,Лента холоднокатаная оцинкованная,,,,100,0.8,,,,,,СЕВЕРСТАЛЬ ДИСТРИБУЦИЯ АО,,,137,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Рулон холоднокатаный оцинкованный 0.45 мм 1250 мм  08пс ГОСТ 14918 100 НО 02 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/31646,31646,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,,,,,,,08пс,,,,,Рулон холоднокатаный оцинкованный,ДА,,,100,0.45,,,,,,ПАО СЕВЕРСТАЛЬ,,02,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Ярославль (автодоставка),19 т,[90500],да,нет,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",19 т,[90600],да,да,,,,,,,,,,

Рулон холоднокатаный оцинкованный 0.8 мм 1250 мм  08пс ГОСТ 14918 140 НО 02 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/32079,32079,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,,,,,Углеродистая,,08пс,,,,,Рулон холоднокатаный оцинкованный,НЕТ,,,140,0.8,,,,,,ПАО СЕВЕРСТАЛЬ,,02,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Рулон холоднокатаный оцинкованный 0.45 мм 1250 мм  08пс ГОСТ 14918 100 НО 02 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/31601,31601,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,,,,,,,08пс,,,,,Рулон холоднокатаный оцинкованный,НЕТ,,,100,0.45,,,,,,ПАО СЕВЕРСТАЛЬ,,02,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,Пенза,4 т,[92000],да,да,,,,,,,,,,,,,,,,,,,,,Воронеж,9 т,[96500],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",56 т,[90600],да,да,,,,,,,,,,

Лист холоднокатаный оцинкованный 0.5 мм 1250 мм 2500 мм 08пс ГОСТ 14918 100 НО  СЕВЕРСТАЛЬ ДИСТРИБУЦИЯ АО,https://market.severstal.com/ru/ru/o/p/33363,33363,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,У,2500,,,Углеродистая,,08пс,,,,,Лист холоднокатаный оцинкованный,,,,100,0.5,,,,,,СЕВЕРСТАЛЬ ДИСТРИБУЦИЯ АО,,,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Тверь (Коняевская, 7)",15 т,[91000],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Рулон холоднокатаный оцинкованный 0.45 мм 1250 мм  08пс ГОСТ 14918 100 НО 02 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/34071,34071,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,2,,,,,,08пс,,,,,Рулон холоднокатаный оцинкованный,ДА,,,100,0.45,,,,,,ПАО СЕВЕРСТАЛЬ,,02,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Череповец,57 т,[91100],да,да,"Санкт-Петербург (Предпортовая, 1)",34 т,[90600],да,да,,,,,,,,,,

Лента холоднокатаная оцинкованная 0.7 мм 137 мм  08пс ГОСТ 14918 140 НО 02 СЕВЕРСТАЛЬ ДИСТРИБУЦИЯ АО,https://market.severstal.com/ru/ru/o/p/33943,33943,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,У,,,,Углеродистая,,08пс,,,,,Лента холоднокатаная оцинкованная,,,,140,0.7,,,,,,СЕВЕРСТАЛЬ ДИСТРИБУЦИЯ АО,,02,137,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Лента холоднокатаная оцинкованная 0.45 мм 137 мм  08пс ГОСТ 14918 100 О  ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/32994,32994,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,О,,,,,Углеродистая,,08пс,,,,,Лента холоднокатаная оцинкованная,,,,100,0.45,,,,,,ПАО СЕВЕРСТАЛЬ,,,137,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",14 т,[93400],да,да,,,,,,,,,,

Рулон холоднокатаный оцинкованный 0.45 мм 137 мм  08пс ГОСТ 14918 100 НО 02 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/33271,33271,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,,,,,Углеродистая,,08пс,,,,,Рулон холоднокатаный оцинкованный,НЕТ,,,100,0.45,,,,,,ПАО СЕВЕРСТАЛЬ,,02,137,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Санкт-Петербург (Предпортовая, 1)",9 т,[93400],да,да,,,,,,,,,,

Рулон холоднокатаный оцинкованный 0.7 мм 1250 мм  08пс ГОСТ 14918 100 НО 02 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/34042,34042,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,2,,,,,,08пс,,,,,Рулон холоднокатаный оцинкованный,ДА,,,100,0.7,,,,,,ПАО СЕВЕРСТАЛЬ,,02,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Воронеж,24 т,[92000],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

Рулон холоднокатаный оцинкованный 1.5 мм 1250 мм  Ст3сп ГОСТ 14918 275 НО 350 ПАО СЕВЕРСТАЛЬ,https://market.severstal.com/ru/ru/o/p/32842,32842,Листовой прокат,Листы и рулоны оцинкованные,,,,,,,,НО,,,,,Углеродистая,,Ст3сп,,,,,Рулон холоднокатаный оцинкованный,НЕТ,,,275,1.5,,,,,,ПАО СЕВЕРСТАЛЬ,,350,1250,,ГОСТ 14918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Липецк (Алмазная, 6)",14 т,[92500],да,да,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

